729457,1,50.2
729457,2,40.7
729457,4,18.7
729457,5,33.1
729457,6,27.299999999999997
729457,7,23.7
729457,8,23.799999999999997
729457,9,26.3
729457,10,17.4
729457,11,27.7
910981,1,31.7
910981,2,14.6
910981,3,33.900000000000006
910981,4,35.7
910981,5,20.8
910981,7,38.4
910981,8,20.700000000000003
910981,9,12.6
910981,10,34.68
910981,11,38.5
