,League,Team,Week,Time,Name,PlayerPos,ActivePos,RealScore,ProjScore,PctPlayed
364,910981,3,2,0,Philadelphia,DEF,DEF,6.0,8.12,92.0
365,910981,2,2,0,Cam Newton,QB,QB,28.6,19.59,86.0
366,910981,2,2,0,Keenan Allen,WR,WR,6.7,11.5,99.0
367,910981,2,2,0,Chris Hogan,WR,WR,16.2,8.15,45.0
368,910981,2,2,0,Kenny Stills,WR,WR,1.7,8.29,44.0
369,910981,2,2,0,David Johnson,RB,RB,5.1,15.88,98.0
370,910981,2,2,0,Joe Mixon,RB,RB,8.7,12.26,92.0
371,910981,2,2,0,Travis Kelce,TE,TE,24.9,8.9,95.0
372,910981,2,2,0,Isaiah Crowell,RB,W/R/T,3.9,10.0,41.0
373,910981,2,2,0,Jamison Crowder,WR,BN,3.7,9.09,38.0
374,910981,2,2,0,Marquise Goodwin,WR,BN,0.0,0.0,4.0
375,910981,2,2,0,Mark Ingram,RB,BN,0.0,0.0,2.0
376,910981,2,2,0,Andrew Luck,QB,BN,13.36,19.15,50.0
377,910981,2,2,0,Jake Elliott,K,K,3.0,9.64,80.0
378,910981,2,2,0,Jacksonville,DEF,DEF,5.0,6.68,83.0
379,910981,1,2,0,Ben Roethlisberger,QB,QB,40.98,20.23,62.0
380,910981,1,2,0,A.J. Green,WR,WR,24.9,10.16,98.0
381,910981,1,2,0,Demaryius Thomas,WR,WR,1.8,9.13,86.0
382,910981,1,2,0,Brandin Cooks,WR,WR,17.9,7.73,67.0
383,910981,1,2,0,Todd Gurley II,RB,RB,29.3,18.75,100.0
384,910981,1,2,0,Carlos Hyde,RB,RB,11.0,10.78,59.0
385,910981,1,2,0,Jack Doyle,TE,TE,2.0,6.34,44.0
386,910981,1,2,0,Royce Freeman,RB,W/R/T,8.8,9.27,57.0
387,910981,1,2,0,Devonta Freeman,RB,BN,0.0,0.0,15.0
388,910981,1,2,0,Allen Robinson II,WR,BN,8.3,9.2,73.0
389,910981,1,2,0,O.J. Howard,TE,BN,15.6,5.43,18.0
390,910981,1,2,0,Sammy Watkins,WR,BN,15.1,7.96,20.0
391,910981,1,2,0,Robbie Gould,K,K,14.0,9.77,54.0
392,910981,1,2,0,Denver,DEF,DEF,4.0,8.96,86.0
393,910981,10,2,0,Deshaun Watson,QB,QB,23.8,19.43,78.0
394,910981,10,2,0,Odell Beckham Jr.,WR,WR,5.1,13.75,100.0
395,910981,10,2,0,Larry Fitzgerald,WR,WR,2.8,9.0,81.0
396,910981,10,2,0,Michael Crabtree,WR,WR,5.6,6.68,35.0
397,910981,10,2,0,Dalvin Cook,RB,RB,9.0,13.7,96.0
398,910981,10,2,0,Marshawn Lynch,RB,RB,12.8,9.47,46.0
399,910981,10,2,0,Jimmy Graham,TE,TE,9.5,6.93,79.0
400,910981,10,2,0,Chris Carson,RB,W/R/T,2.4,8.84,25.0
401,910981,10,2,0,Matthew Stafford,QB,BN,24.68,17.85,49.0
402,910981,10,2,0,D.J. Moore,WR,BN,11.8,4.61,2.0
403,910981,10,2,0,Eli Manning,QB,BN,13.56,16.73,5.0
404,910981,10,2,0,Justin Tucker,K,K,7.0,10.6,98.0
405,910981,10,2,0,Los Angeles,DEF,DEF,10.0,9.06,89.0
406,910981,11,2,0,Drew Brees,QB,QB,17.62,20.88,97.0
407,910981,11,2,0,Stefon Diggs,WR,WR,28.9,9.79,96.0
408,910981,11,2,0,Corey Davis,WR,WR,5.5,8.39,47.0
409,910981,11,2,0,Davante Adams,WR,WR,12.4,9.48,88.0
410,910981,11,2,0,Alex Collins,RB,RB,9.0,11.29,73.0
411,910981,11,2,0,Jamaal Williams,RB,RB,7.1,9.83,27.0
412,910981,11,2,0,Jared Cook,TE,TE,4.9,5.85,52.0
413,910981,11,2,0,Kenyan Drake,RB,W/R/T,13.0,11.12,77.0
414,910981,11,2,0,Trey Burton,TE,BN,8.2,6.68,66.0
415,910981,11,2,0,Kerryon Johnson,RB,BN,6.6,8.56,16.0
416,910981,11,2,0,Marcus Mariota,QB,BN,0.0,7.08,3.0
417,910981,11,2,0,Le\'Veon Bell,RB,IR,0.0,0.0,10.0
418,910981,11,2,0,Chris Boswell,K,K,2.0,9.94,67.0
419,910981,11,2,0,Los Angeles,DEF,DEF,13.0,9.33,98.0
420,729457,2,2,0,Patrick Mahomes,QB,QB,38.84,19.47,55.0
421,729457,2,2,0,Adam Thielen,WR,WR,21.1,9.74,94.0
422,729457,2,2,0,Larry Fitzgerald,WR,WR,2.8,9.0,81.0
423,729457,2,2,0,Allen Robinson II,WR,WR,8.3,9.2,73.0
424,729457,2,2,0,Alvin Kamara,RB,RB,11.9,18.92,100.0
425,729457,2,2,0,Kareem Hunt,RB,RB,14.0,14.19,98.0
426,729457,2,2,0,Trey Burton,TE,TE,8.2,6.68,66.0
427,729457,2,2,0,Kenny Stills,WR,W/R/T,1.7,8.29,44.0
428,729457,2,2,0,Matthew Stafford,QB,BN,24.68,17.85,49.0
429,729457,2,2,0,Chris Hogan,WR,BN,16.2,8.15,45.0
430,729457,2,2,0,Tarik Cohen,RB,BN,2.5,8.6,23.0
431,729457,2,2,0,Mike Williams,WR,BN,8.7,7.31,18.0
432,729457,2,2,0,Harrison Butker,K,K,6.0,9.85,75.0
433,729457,2,2,0,Houston,DEF,DEF,2.0,8.69,75.0
434,729457,10,2,0,Cam Newton,QB,QB,28.6,19.59,86.0
435,729457,10,2,0,Mike Evans,WR,WR,12.3,10.37,97.0
436,729457,10,2,0,Rishard Matthews,WR,WR,0.8,6.84,3.0
437,729457,10,2,0,Randall Cobb,WR,WR,3.0,7.91,38.0
438,729457,10,2,0,Ezekiel Elliott,RB,RB,14.7,16.9,100.0
439,729457,10,2,0,Kenyan Drake,RB,RB,13.0,11.12,77.0
440,729457,10,2,0,Jordan Reed,TE,TE,3.5,7.51,79.0
441,729457,10,2,0,Rashaad Penny,RB,W/R/T,3.0,6.93,7.0
442,729457,10,2,0,Marquise Goodwin,WR,BN,0.0,0.0,4.0
443,729457,10,2,0,Doug Baldwin,WR,BN,0.0,0.0,9.0
444,729457,10,2,0,David Njoku,TE,BN,2.0,5.68,42.0
445,729457,10,2,0,Philip Rivers,QB,BN,22.74,18.17,69.0
446,729457,10,2,0,Justin Tucker,K,K,7.0,10.6,98.0
447,729457,10,2,0,Los Angeles,DEF,DEF,13.0,9.33,98.0
448,729457,6,2,0,Aaron Rodgers,QB,QB,16.04,19.16,71.0
449,729457,6,2,0,A.J. Green,WR,WR,24.9,10.16,98.0
450,729457,6,2,0,Demaryius Thomas,WR,WR,1.8,9.13,86.0
451,729457,6,2,0,Corey Davis,WR,WR,5.5,8.39,47.0
452,729457,6,2,0,Todd Gurley II,RB,RB,29.3,18.75,100.0
453,729457,6,2,0,Alex Collins,RB,RB,9.0,11.29,73.0
454,729457,6,2,0,Evan Engram,TE,TE,12.7,7.09,75.0
455,729457,6,2,0,Isaiah Crowell,RB,W/R/T,3.9,10.0,41.0
456,729457,6,2,0,Rex Burkhead,RB,BN,2.2,9.15,27.0
457,729457,6,2,0,Michael Crabtree,WR,BN,5.6,6.68,35.0
458,729457,6,2,0,Marcus Mariota,QB,BN,0.0,7.08,3.0
459,729457,6,2,0,Sterling Shepard,WR,BN,2.4,7.47,14.0
460,729457,6,2,0,Jake Elliott,K,K,3.0,9.64,80.0
461,729457,6,2,0,Jacksonville,DEF,DEF,5.0,6.68,83.0
462,729457,4,2,0,Deshaun Watson,QB,QB,23.8,19.43,78.0
463,729457,4,2,0,Julio Jones,WR,WR,6.4,12.34,100.0
464,729457,4,2,0,Tyreek Hill,WR,WR,15.0,12.34,99.0
465,729457,4,2,0,Will Fuller V,WR,WR,19.3,8.42,24.0
466,729457,4,2,0,Saquon Barkley,RB,RB,10.8,15.88,99.0
467,729457,4,2,0,Jay Ajayi,RB,RB,8.7,12.29,92.0
468,729457,4,2,0,Zach Ertz,TE,TE,9.4,8.79,96.0
469,729457,4,2,0,Sony Michel,RB,W/R/T,4.1,6.98,4.0
470,729457,4,2,0,Josh Gordon,WR,BN,0.0,0.0,11.0
471,729457,4,2,0,Julian Edelman,WR,BN,0.0,0.0,0.0
472,729457,4,2,0,Aaron Jones,RB,BN,0.0,0.0,0.0
473,729457,4,2,0,Alshon Jeffery,WR,BN,0.0,0.0,2.0
474,729457,4,2,0,Chris Boswell,K,K,2.0,9.94,67.0
475,729457,4,2,0,Pittsburgh,DEF,DEF,1.0,6.48,45.0
476,729457,8,2,0,Kirk Cousins,QB,QB,36.5,18.38,71.0
477,729457,8,2,0,Michael Thomas,WR,WR,18.9,12.76,100.0
478,729457,8,2,0,Pierre Garcon,WR,WR,5.7,8.28,24.0
479,729457,8,2,0,Tyler Lockett,WR,WR,12.0,8.23,40.0
480,729457,8,2,0,Adrian Peterson,RB,RB,5.0,12.06,79.0
481,729457,8,2,0,LeSean McCoy,RB,RB,6.8,10.04,60.0
482,729457,8,2,0,Jack Doyle,TE,TE,2.0,6.34,44.0
483,729457,8,2,0,James Conner,RB,W/R/T,14.5,15.08,93.0
484,729457,8,2,0,Devonta Freeman,RB,BN,0.0,0.0,15.0
485,729457,8,2,0,Brandin Cooks,WR,BN,17.9,7.73,67.0
486,729457,8,2,0,Sammy Watkins,WR,BN,15.1,7.96,20.0
487,729457,8,2,0,Le\'Veon Bell,RB,BN,0.0,0.0,10.0
488,729457,8,2,0,Wil Lutz,K,K,8.0,10.95,92.0
489,729457,8,2,0,Chicago,DEF,DEF,17.0,8.44,62.0
490,729457,7,2,0,Jared Goff,QB,QB,21.36,18.0,41.0
491,729457,7,2,0,Keenan Allen,WR,WR,6.7,11.5,99.0
492,729457,7,2,0,JuJu Smith-Schuster,WR,WR,20.1,9.7,94.0
493,729457,7,2,0,Nelson Agholor,WR,WR,15.0,9.25,59.0
494,729457,7,2,0,David Johnson,RB,RB,5.1,15.88,98.0
495,729457,7,2,0,Royce Freeman,RB,RB,8.8,9.27,57.0
496,729457,7,2,0,Jared Cook,TE,TE,4.9,5.85,52.0
497,729457,7,2,0,Carlos Hyde,RB,W/R/T,11.0,10.78,59.0
498,729457,7,2,0,Jamaal Williams,RB,BN,7.1,9.83,27.0
499,729457,7,2,0,Travis Kelce,TE,BN,24.9,8.9,95.0
500,729457,7,2,0,Jimmy Garoppolo,QB,BN,16.64,18.95,48.0
501,729457,7,2,0,Ted Ginn Jr.,WR,BN,3.5,7.21,19.0
502,729457,7,2,0,Greg Zuerlein,K,K,0.0,11.83,99.0
503,729457,7,2,0,Denver,DEF,DEF,4.0,8.96,86.0
504,729457,1,2,0,Russell Wilson,QB,QB,15.74,18.03,79.0
505,729457,1,2,0,Antonio Brown,WR,WR,6.7,16.86,100.0
506,729457,1,2,0,Stefon Diggs,WR,WR,28.9,9.79,96.0
507,729457,1,2,0,Robert Woods,WR,WR,8.1,8.51,42.0
508,729457,1,2,0,Melvin Gordon III,RB,RB,24.6,15.74,99.0
509,729457,1,2,0,Joe Mixon,RB,RB,8.7,12.26,92.0
510,729457,1,2,0,Jimmy Graham,TE,TE,9.5,6.93,79.0
511,729457,1,2,0,Marshawn Lynch,RB,W/R/T,12.8,9.47,46.0
512,729457,1,2,0,Tevin Coleman,RB,BN,14.5,12.59,59.0
513,729457,1,2,0,Robby Anderson,WR,BN,0.7,7.72,25.0
514,729457,1,2,0,Peyton Barber,RB,BN,2.9,9.91,17.0
515,729457,1,2,0,Duke Johnson Jr.,RB,BN,1.0,8.12,16.0
516,729457,1,2,0,Daniel Carlson,K,K,3.0,0.0,47.0
517,729457,1,2,0,Los Angeles,DEF,DEF,10.0,9.06,89.0
518,729457,9,2,0,Drew Brees,QB,QB,17.62,20.88,97.0
519,729457,9,2,0,DeAndre Hopkins,WR,WR,19.0,12.22,98.0
520,729457,9,2,0,Marvin Jones Jr.,WR,WR,11.4,8.57,61.0
521,729457,9,2,0,Devin Funchess,WR,WR,7.7,8.26,37.0
522,729457,9,2,0,Dalvin Cook,RB,RB,9.0,13.7,96.0
523,729457,9,2,0,Jordan Howard,RB,RB,6.8,13.03,94.0
524,729457,9,2,0,Kyle Rudolph,TE,TE,7.2,6.78,75.0
525,729457,9,2,0,T.J. Yeldon,RB,W/R/T,7.1,9.27,43.0
526,729457,9,2,0,Matt Breida,RB,BN,23.9,9.58,25.0
527,729457,9,2,0,Bilal Powell,RB,BN,14.0,8.65,17.0
528,729457,9,2,0,Amari Cooper,WR,BN,13.6,9.0,67.0
529,729457,9,2,0,Giovani Bernard,RB,BN,4.2,4.39,2.0
530,729457,9,2,0,Stephen Gostkowski,K,K,9.0,9.28,97.0
531,729457,9,2,0,Philadelphia,DEF,DEF,6.0,8.12,92.0
532,729457,5,2,0,Tom Brady,QB,QB,16.36,18.77,86.0
533,729457,5,2,0,Davante Adams,WR,WR,12.4,9.48,88.0
534,729457,5,2,0,Golden Tate,WR,WR,13.8,9.33,86.0
535,729457,5,2,0,Jarvis Landry,WR,WR,6.9,9.35,91.0
536,729457,5,2,0,Derrick Henry,RB,RB,5.92,8.23,46.0
537,729457,5,2,0,Dion Lewis,RB,RB,4.3,8.81,62.0
538,729457,5,2,0,Rob Gronkowski,TE,TE,1.5,9.9,100.0
539,729457,5,2,0,Jamison Crowder,WR,W/R/T,3.7,9.09,38.0
540,729457,5,2,0,Mark Ingram,RB,BN,0.0,0.0,2.0
541,729457,5,2,0,Andrew Luck,QB,BN,13.36,19.15,50.0
542,729457,5,2,0,George Kittle,TE,BN,2.2,7.01,62.0
543,729457,5,2,0,Chris Thompson,RB,BN,9.3,10.16,66.0
544,729457,5,2,0,Matt Bryant,K,K,8.0,10.06,90.0
545,729457,5,2,0,Minnesota,DEF,DEF,3.0,6.5,88.0
546,729457,11,2,0,Ben Roethlisberger,QB,QB,40.98,20.23,62.0
547,729457,11,2,0,Odell Beckham Jr.,WR,WR,5.1,13.75,100.0
548,729457,11,2,0,T.Y. Hilton,WR,WR,14.3,10.26,95.0
549,729457,11,2,0,Emmanuel Sanders,WR,WR,9.6,9.42,78.0
550,729457,11,2,0,Christian McCaffrey,RB,RB,15.9,14.33,97.0
551,729457,11,2,0,Chris Carson,RB,RB,2.4,8.84,25.0
552,729457,11,2,0,Eric Ebron,TE,TE,8.6,5.33,27.0
553,729457,11,2,0,Lamar Miller,RB,W/R/T,7.0,11.3,80.0
554,729457,11,2,0,Leonard Fournette,RB,BN,0.0,0.0,22.0
555,729457,11,2,0,Carson Wentz,QB,BN,0.0,0.0,3.0
556,729457,11,2,0,Cooper Kupp,WR,BN,6.3,7.67,41.0
557,729457,11,2,0,Kerryon Johnson,RB,BN,6.6,8.56,16.0
558,729457,11,2,0,Brandon McManus,K,K,8.0,9.95,41.0
559,729457,11,2,0,Baltimore,DEF,DEF,-1.0,6.72,76.0
560,910981,7,3,0,Patrick Mahomes,QB,QB,25.26,21.97,85.0
561,910981,7,3,0,Antonio Brown,WR,WR,11.0,16.53,100.0
562,910981,7,3,0,Michael Thomas,WR,WR,14.9,12.89,100.0
563,910981,7,3,0,Jarvis Landry,WR,WR,14.3,8.89,81.0
564,910981,7,3,0,Austin Ekeler,RB,RB,5.1,7.33,19.0
565,910981,7,3,0,Phillip Lindsay,RB,RB,2.0,8.5,45.0
566,910981,7,3,0,Zach Ertz,TE,TE,7.3,9.97,98.0
567,910981,7,3,0,Adam Thielen,WR,W/R/T,12.5,10.59,97.0
568,910981,7,3,0,Carson Wentz,QB,BN,12.2,19.01,36.0
569,910981,7,3,0,Philip Rivers,QB,BN,17.04,17.78,38.0
570,910981,7,3,0,George Kittle,TE,BN,9.9,6.43,57.0
571,910981,7,3,0,Rex Burkhead,RB,BN,2.6,9.33,40.0
572,910981,7,3,0,Matt Bryant,K,K,3.0,10.37,93.0
573,910981,7,3,0,Minnesota,DEF,DEF,3.0,13.5,98.0
574,910981,9,3,0,Jimmy Garoppolo,QB,QB,22.34,19.68,45.0
575,910981,9,3,0,Mike Evans,WR,WR,21.7,10.54,98.0
576,910981,9,3,0,Amari Cooper,WR,WR,1.7,9.85,82.0
577,910981,9,3,0,Marvin Jones Jr.,WR,WR,12.9,8.77,41.0
578,910981,9,3,0,Ezekiel Elliott,RB,RB,13.8,15.58,100.0
579,910981,9,3,0,Christian McCaffrey,RB,RB,21.4,14.65,98.0
580,910981,9,3,0,Jonnu Smith,TE,TE,0.9,2.15,2.0
581,910981,9,3,0,James Conner,RB,W/R/T,9.5,14.45,94.0
582,910981,9,3,0,Matt Ryan,QB,BN,42.16,19.36,45.0
583,910981,9,3,0,Dion Lewis,RB,BN,4.0,7.8,48.0
584,910981,9,3,0,Bilal Powell,RB,BN,7.3,8.44,28.0
585,910981,9,3,0,Nelson Agholor,WR,BN,2.4,9.8,76.0
586,910981,9,3,0,Harrison Butker,K,K,8.0,10.84,85.0
587,910981,9,3,0,Pittsburgh,DEF,DEF,17.0,6.0,25.0
588,910981,4,3,0,Kirk Cousins,QB,QB,11.04,19.25,80.0
589,910981,4,3,0,Julio Jones,WR,WR,9.6,12.34,99.0
590,910981,4,3,0,T.Y. Hilton,WR,WR,5.0,9.88,93.0
591,910981,4,3,0,Robert Woods,WR,WR,25.7,8.12,46.0
592,910981,4,3,0,Saquon Barkley,RB,RB,17.7,14.97,99.0
593,910981,4,3,0,Alfred Morris,RB,RB,12.7,7.89,14.0
594,910981,4,3,0,Jordan Reed,TE,TE,6.5,7.13,69.0
595,910981,4,3,0,Cooper Kupp,WR,W/R/T,12.8,8.43,44.0
596,910981,4,3,0,LeSean McCoy,RB,BN,0.0,0.0,13.0
597,910981,4,3,0,Greg Olsen,TE,BN,0.0,0.0,7.0
598,910981,4,3,0,Pierre Garcon,WR,BN,1.1,7.5,23.0
599,910981,4,3,0,Aaron Jones,RB,BN,4.7,5.0,5.0
600,910981,4,3,0,Stephen Gostkowski,K,K,4.0,10.69,99.0
601,910981,4,3,0,Baltimore,DEF,DEF,6.0,7.87,70.0
602,910981,8,3,0,Aaron Rodgers,QB,QB,19.9,21.87,79.0
603,910981,8,3,0,Devin Funchess,WR,WR,12.7,7.01,30.0
604,910981,8,3,0,Randall Cobb,WR,WR,0.2,7.56,32.0
605,910981,8,3,0,DeSean Jackson,WR,WR,3.7,7.36,61.0
606,910981,8,3,0,Kareem Hunt,RB,RB,16.4,14.93,99.0
607,910981,8,3,0,Melvin Gordon III,RB,RB,14.4,13.9,99.0
608,910981,8,3,0,Evan Engram,TE,TE,1.9,6.95,77.0
609,910981,8,3,0,Chris Thompson,RB,W/R/T,1.7,9.33,70.0
610,910981,8,3,0,Josh Gordon,WR,BN,0.0,0.0,13.0
611,910981,8,3,0,Peyton Barber,RB,BN,3.3,8.94,18.0
612,910981,8,3,0,Tevin Coleman,RB,BN,10.7,12.79,80.0
613,910981,8,3,0,Dak Prescott,QB,BN,10.82,16.39,6.0
614,910981,8,3,0,Sam Ficken,K,K,5.0,8.56,10.0
615,910981,8,3,0,New Orleans,DEF,DEF,1.0,4.67,17.0
616,910981,5,3,0,Tom Brady,QB,QB,8.52,22.76,92.0
617,910981,5,3,0,DeAndre Hopkins,WR,WR,8.6,13.62,99.0
618,910981,5,3,0,Golden Tate,WR,WR,6.9,8.87,85.0
619,910981,5,3,0,Will Fuller V,WR,WR,18.1,8.54,55.0
620,910981,5,3,0,Jordan Howard,RB,RB,14.1,12.71,94.0
621,910981,5,3,0,Lamar Miller,RB,RB,9.1,12.75,81.0
622,910981,5,3,0,Rob Gronkowski,TE,TE,5.1,11.44,99.0
623,910981,5,3,0,Matt Breida,RB,W/R/T,11.7,10.19,68.0
624,910981,5,3,0,Emmanuel Sanders,WR,BN,13.3,8.64,64.0
625,910981,5,3,0,Sterling Shepard,WR,BN,14.0,5.48,6.0
626,910981,5,3,0,Julian Edelman,WR,BN,0.0,0.0,0.0
627,910981,5,3,0,Sony Michel,RB,BN,4.9,8.28,29.0
628,910981,5,3,0,Josh Lambo,K,K,7.0,9.32,30.0
629,910981,5,3,0,Dallas,DEF,DEF,2.0,6.19,27.0
630,910981,3,3,0,Russell Wilson,QB,QB,15.58,18.86,58.0
631,910981,3,3,0,Tyreek Hill,WR,WR,5.6,12.43,99.0
632,910981,3,3,0,JuJu Smith-Schuster,WR,WR,13.6,10.17,96.0
633,910981,3,3,0,Kenny Golladay,WR,WR,11.3,8.54,48.0
634,910981,3,3,0,Alvin Kamara,RB,RB,21.0,17.39,100.0
635,910981,3,3,0,Adrian Peterson,RB,RB,26.0,9.12,48.0
636,910981,3,3,0,Kyle Rudolph,TE,TE,10.8,6.84,78.0
637,910981,3,3,0,Leonard Fournette,RB,W/R/T,0.0,0.0,21.0
638,910981,3,3,0,Jay Ajayi,RB,BN,0.0,0.0,16.0
639,910981,3,3,0,Rashaad Penny,RB,BN,0.5,8.25,12.0
640,910981,3,3,0,Tarik Cohen,RB,BN,6.8,7.68,20.0
641,910981,3,3,0,Phillip Dorsett,WR,BN,0.0,6.02,5.0
642,910981,3,3,0,Alshon Jeffery,WR,IR,0.0,0.0,2.0
643,910981,3,3,0,Wil Lutz,K,K,15.0,9.78,89.0
644,910981,3,3,0,Philadelphia,DEF,DEF,3.0,8.91,92.0
645,910981,2,3,0,Cam Newton,QB,QB,29.6,20.38,81.0
646,910981,2,3,0,Keenan Allen,WR,WR,2.4,11.03,96.0
647,910981,2,3,0,Chris Hogan,WR,WR,3.1,8.35,60.0
648,910981,2,3,0,Kenny Stills,WR,WR,12.1,7.57,21.0
649,910981,2,3,0,David Johnson,RB,RB,12.1,14.89,94.0
650,910981,2,3,0,Joe Mixon,RB,RB,0.0,0.0,10.0
651,910981,2,3,0,Travis Kelce,TE,TE,13.4,10.05,99.0
652,910981,2,3,0,Isaiah Crowell,RB,W/R/T,17.1,8.52,33.0
653,910981,2,3,0,Jamison Crowder,WR,BN,10.5,5.89,16.0
654,910981,2,3,0,Marquise Goodwin,WR,BN,8.8,7.71,22.0
655,910981,2,3,0,Mark Ingram,RB,BN,0.0,0.0,2.0
656,910981,2,3,0,Andrew Luck,QB,BN,13.86,18.91,30.0
657,910981,2,3,0,Jake Elliott,K,K,8.0,9.84,77.0
658,910981,2,3,0,Jacksonville,DEF,DEF,7.0,9.69,95.0
659,910981,1,3,0,Ben Roethlisberger,QB,QB,27.02,19.43,62.0
660,910981,1,3,0,A.J. Green,WR,WR,5.8,10.53,99.0
661,910981,1,3,0,Brandin Cooks,WR,WR,9.0,9.56,82.0
662,910981,1,3,0,Allen Robinson II,WR,WR,5.0,9.77,74.0
663,910981,1,3,0,Todd Gurley II,RB,RB,21.6,19.82,100.0
664,910981,1,3,0,Carlos Hyde,RB,RB,22.3,9.15,55.0
665,910981,1,3,0,O.J. Howard,TE,TE,7.2,6.21,43.0
666,910981,1,3,0,Sammy Watkins,WR,W/R/T,13.5,7.94,47.0
667,910981,1,3,0,Royce Freeman,RB,BN,11.8,7.45,28.0
668,910981,1,3,0,Demaryius Thomas,WR,BN,6.3,8.49,61.0
669,910981,1,3,0,Jack Doyle,TE,BN,0.0,0.0,5.0
670,910981,1,3,0,Devonta Freeman,RB,BN,0.0,0.0,8.0
671,910981,1,3,0,Robbie Gould,K,K,6.0,9.7,79.0
672,910981,1,3,0,Denver,DEF,DEF,6.0,6.77,69.0
673,910981,10,3,0,Deshaun Watson,QB,QB,28.0,20.52,72.0
674,910981,10,3,0,Odell Beckham Jr.,WR,WR,12.9,12.5,99.0
675,910981,10,3,0,Larry Fitzgerald,WR,WR,0.9,8.37,52.0
676,910981,10,3,0,Michael Crabtree,WR,WR,6.1,7.37,30.0
677,910981,10,3,0,Marshawn Lynch,RB,RB,14.6,10.94,60.0
678,910981,10,3,0,Giovani Bernard,RB,RB,14.6,13.24,71.0
679,910981,10,3,0,Jimmy Graham,TE,TE,4.5,8.02,89.0
680,910981,10,3,0,Chris Carson,RB,W/R/T,20.4,7.51,17.0
681,910981,10,3,0,Dalvin Cook,RB,BN,0.0,0.0,17.0
682,910981,10,3,0,Matthew Stafford,QB,BN,18.48,20.02,56.0
683,910981,10,3,0,D.J. Moore,WR,BN,0.3,6.2,3.0
684,910981,10,3,0,Justin Tucker,K,K,13.0,11.27,99.0
685,910981,10,3,0,Los Angeles,DEF,DEF,1.0,4.46,34.0
686,910981,11,3,0,Drew Brees,QB,QB,42.54,20.39,85.0
687,910981,11,3,0,Stefon Diggs,WR,WR,1.7,10.61,98.0
688,910981,11,3,0,Corey Davis,WR,WR,3.4,6.52,26.0
689,910981,11,3,0,Davante Adams,WR,WR,11.2,10.59,96.0
690,910981,11,3,0,Alex Collins,RB,RB,13.4,10.78,62.0
691,910981,11,3,0,Jamaal Williams,RB,RB,4.5,8.41,25.0
692,910981,11,3,0,Jared Cook,TE,TE,3.1,6.09,39.0
693,910981,11,3,0,Kenyan Drake,RB,W/R/T,1.0,12.36,90.0
694,910981,11,3,0,Trey Burton,TE,BN,5.5,6.37,68.0
695,910981,11,3,0,Kerryon Johnson,RB,BN,13.0,8.15,18.0
696,910981,11,3,0,Marcus Mariota,QB,BN,9.1,0.0,1.0
697,910981,11,3,0,Le\'Veon Bell,RB,BN,0.0,0.0,8.0
698,910981,11,3,0,Chris Boswell,K,K,5.0,9.58,42.0
699,910981,11,3,0,Los Angeles,DEF,DEF,14.0,6.92,90.0
700,729457,2,3,0,Patrick Mahomes,QB,QB,25.26,21.97,85.0
701,729457,2,3,0,Adam Thielen,WR,WR,12.5,10.59,97.0
702,729457,2,3,0,Allen Robinson II,WR,WR,5.0,9.77,74.0
703,729457,2,3,0,Kenny Golladay,WR,WR,11.3,8.54,48.0
704,729457,2,3,0,Alvin Kamara,RB,RB,21.0,17.39,100.0
705,729457,2,3,0,Kareem Hunt,RB,RB,16.4,14.93,99.0
706,729457,2,3,0,Trey Burton,TE,TE,5.5,6.37,68.0
707,729457,2,3,0,Chris Hogan,WR,W/R/T,3.1,8.35,60.0
708,729457,2,3,0,Larry Fitzgerald,WR,BN,0.9,8.37,52.0
709,729457,2,3,0,Kenny Stills,WR,BN,12.1,7.57,21.0
710,729457,2,3,0,Matthew Stafford,QB,BN,18.48,20.02,56.0
711,729457,2,3,0,Phillip Lindsay,RB,BN,2.0,8.5,45.0
712,729457,2,3,0,Harrison Butker,K,K,8.0,10.84,85.0
713,729457,2,3,0,Houston,DEF,DEF,4.0,9.64,82.0
714,729457,10,3,0,Cam Newton,QB,QB,29.6,20.38,81.0
715,729457,10,3,0,Mike Evans,WR,WR,21.7,10.54,98.0
716,729457,10,3,0,Randall Cobb,WR,WR,0.2,7.56,32.0
717,729457,10,3,0,Keelan Cole,WR,WR,4.0,8.08,46.0
718,729457,10,3,0,Ezekiel Elliott,RB,RB,13.8,15.58,100.0
719,729457,10,3,0,Kenyan Drake,RB,RB,1.0,12.36,90.0
720,729457,10,3,0,Jordan Reed,TE,TE,6.5,7.13,69.0
721,729457,10,3,0,Rashaad Penny,RB,W/R/T,0.5,8.25,12.0
722,729457,10,3,0,Marquise Goodwin,WR,BN,8.8,7.71,22.0
723,729457,10,3,0,Doug Baldwin,WR,BN,0.0,0.0,7.0
724,729457,10,3,0,David Njoku,TE,BN,3.6,5.06,28.0
725,729457,10,3,0,Philip Rivers,QB,BN,17.04,17.78,38.0
726,729457,10,3,0,Justin Tucker,K,K,13.0,11.27,99.0
727,729457,10,3,0,Los Angeles,DEF,DEF,14.0,6.92,90.0
728,729457,6,3,0,Aaron Rodgers,QB,QB,19.9,21.87,79.0
729,729457,6,3,0,A.J. Green,WR,WR,5.8,10.53,99.0
730,729457,6,3,0,Demaryius Thomas,WR,WR,6.3,8.49,61.0
731,729457,6,3,0,Michael Crabtree,WR,WR,6.1,7.37,30.0
732,729457,6,3,0,Todd Gurley II,RB,RB,21.6,19.82,100.0
733,729457,6,3,0,Alex Collins,RB,RB,13.4,10.78,62.0
